region,school_name,closure_year,local_office,school_level,utilization_status,address,years_since_closure,closure_risk_index
jeonbook,남생초,1994,남원,초,매각,남원시 주생면 낙동 565-1,31,0.5114754098360655
jeonbook,남성초,1998,정읍,초,매각,정읍시 소성면 중광 578,27,0.4590163934426231
jeonbook,남원북초 보성분교,1994,남원,초,매각,남원시 내척동 312,31,0.5114754098360655
jeonbook,남원북초 신생분교,1993,남원,초,매각,남원시 용정동 333-2,32,0.524590163934426
jeonbook,남원성동초,1997,남원,초,매각,남원시 식정동 448,28,0.47213114754098384
jeonbook,남평초,2000,남원,초,매각,남원시 이백면 남계 563,25,0.4327868852459018
jeonbook,내도초,1997,무주,초,자체활용,무주군 무주읍 내도리 133-1,28,0.5704918032786884
jeonbook,내월초,1994,순창,초,매각,순창군 적성면 내월리 620-1,31,0.5114754098360655
jeonbook,내장공원초,1994,정읍,초,자체활용,정읍시 내장동 산83,31,0.6098360655737706
jeonbook,능교초 두월분교,1997,정읍,초,매각,정읍시 산내면 두월 1219,28,0.47213114754098384
jeonbook,능교초 매죽분교,1993,정읍,초,매각,정읍시 산내면 능교 333,32,0.524590163934426
jeonbook,능교초 산내분교,1997,정읍,초,매각,정읍시 산내면 장금 222,28,0.47213114754098384
jeonbook,능교초 장금분교,1997,정읍,초,매각,정읍시 산내면 장금 1117,28,0.47213114754098384
jeonbook,답동초,2000,순창,초,매각,순창군 복흥면 답동리 151-1,25,0.4327868852459018
jeonbook,당오초,2004,부안,초,매각,부안군 동진면 당상리 38-1,21,0.38032786885245917
jeonbook,대덕초 안덕분교,1993,완주,초,매각,완주군 구이면 안덕리 257,32,0.524590163934426
jeonbook,대론초,2000,장수,초,매각,장수군 번암면 대론리 221,25,0.4327868852459018
jeonbook,대론초 성암분교,1991,장수,초,매각,장수군 번암면 논곡 163-1,34,0.5508196721311475
jeonbook,대룡초,1999,정읍,초,매각,정읍시 감곡면 통석리 826,26,0.4459016393442625
jeonbook,대불초,1999,진안,초,매각,진안군 주천면 대불리 1139,26,0.4459016393442625
jeonbook,대산초 장자분교,1993,고창,초,매각,고창군 대산면 해룡리 248-5,32,0.524590163934426
jeonbook,대성고,2004,고창,고,자체활용,고창군 대산면 매산리 1157-1,21,0.28196721311475414
jeonbook,대성초,1999,장수,초,매각,장수군 장수읍 대성리 569,26,0.4459016393442625
jeonbook,대성초 식천분교,1991,장수,초,매각,장수군 장수읍 식천 226,34,0.5508196721311475
jeonbook,대수초,2006,부안,초,자체활용,부안군 백산면  대수리 450-2,19,0.45245901639344277
jeonbook,대아초 인천분교,1992,고창,초,매각,고창군 아산면 용계리 385,33,0.5377049180327867
jeonbook,대야초광산분교,2023,군산,초,자체활용,군산시 대야면 접산리 391-15,2,0.2295081967213114
jeonbook,덕과초 덕과북분교,1999,남원,초,매각,남원시 덕과면 용산리 319-2,26,0.4459016393442625
jeonbook,덕동초 내령분교,1983,남원,초,매각,남원시 산내면 내령 342,42,0.6557377049180327
jeonbook,덕동초 와운분교,1984,남원,초,매각,남원시 산내면 부운 317,41,0.6426229508196722
jeonbook,덕림초,1995,고창,초,매각,고창군 무장면 덕림리 384,30,0.4983606557377048
jeonbook,덕안초,1994,진안,초,매각,진안군 마령면 덕천리 520-5,31,0.5114754098360655
jeonbook,덕암초,1999,고창,초,매각,고창군 공음면 덕암리 336,26,0.4459016393442625
jeonbook,덕일초 호성분교,1998,전주,초,매각,전주시 덕진구 팔복 1가 38,27,0.4590163934426231
jeonbook,덕지초,1999,무주,초,매각,무주군 무풍면 덕지리 717,26,0.4459016393442625
jeonbook,덕화초,2003,무주,초,매각,무주군 안성면 덕산리 1318-3,22,0.3934426229508198
jeonbook,도산초,1992,고창,초,매각,고창군 고창읍 도산리 610-2,33,0.5377049180327867
jeonbook,도청초,1995,부안,초,자체활용,부안군 변산면  도청리 312-2,30,0.5967213114754099
jeonbook,동계초 구미분교,1991,순창,초,매각,순창군 동계면 구미리 405,34,0.5508196721311475
jeonbook,동계초 영동분교,1994,순창,초,매각,순창군 동계면 수장리 426,31,0.5114754098360655
jeonbook,동상초 동봉분교,1994,완주,초,매각,완주군 동상면 사봉리 683-7,31,0.5114754098360655
jeonbook,동상초 산천분교,1994,완주,초,매각,완주군 동상면 대아리 293,31,0.5114754098360655
jeonbook,동성초,2000,부안,초,매각,부안군 동진면 하장리 501,25,0.4327868852459018
jeonbook,동양초 신촌분교,1987,완주,초,매각,완주군 소양면 신촌리 211-2,38,0.6032786885245901
jeonbook,동정초,1999,부안,초,매각,부안군 주산면 동정리 388-1,26,0.4459016393442625
jeonbook,동향초 능길분교,1991,진안,초,매각,진안군 동향면 능금리 605,34,0.5508196721311475
jeonbook,동향초 성산분교,1987,진안,초,매각,진안군 동향면 성산리 11-1,38,0.6032786885245901
jeonbook,동향초 신송분교,1987,진안,초,매각,진안군 동향면 신송리 954-1,38,0.6032786885245901
jeonbook,동향초 학선분교,1991,진안,초,매각,진안군 동향면 학선리 310,34,0.5508196721311475
jeonbook,동화초 지지분교,1995,장수,초,매각,장수군 번암면 지지 184,30,0.4983606557377048
jeonbook,두동초,2000,남원,초,매각,남원시 송동면 연산 222,25,0.4327868852459018
jeonbook,두승초,1999,정읍,초,매각,정읍시 고부면 덕안리 산82-1,26,0.4459016393442625
jeonbook,둔기초,1998,임실,초,매각,임실군 오수면 둔기리 204-1,27,0.4590163934426231
jeonbook,둔덕초,1983,임실,초,매각,임실군 오수면 둔덕리 산 1,42,0.6557377049180327
jeonbook,마포초,1999,부안,초,자체활용,부안군 변산면  마포리 172,26,0.5442622950819672
jeonbook,만경초 장흥분교,1999,김제,초,매각,김제시 만경면 화포리 543,26,0.4459016393442625
jeonbook,명덕초,1999,장수,초,매각,장수군 장계면 명덕리 1359,26,0.4459016393442625
jeonbook,명덕초 덕유분교,1989,장수,초,매각,장수군 장계면 명덕 537-1,36,0.5770491803278689
jeonbook,모정초,1997,진안,초,매각,진안군 정천면 모정리 882,28,0.47213114754098384
jeonbook,무장초 송현분교,1994,고창,초,매각,고창군 무장면 송현리 산 38-1,31,0.5114754098360655
jeonbook,무주동초,1996,무주,초,자체활용,무주군 무주읍  오산리 302-2,29,0.5836065573770491
jeonbook,무주여고,1990,무주,고,자체활용,무주군 무주읍  읍내리 472,35,0.46557377049180315
jeonbook,무주여중,1990,무주,중,자체활용,무주군 무주읍 읍내리 472,35,0.5639344262295082
jeonbook,무주중 괴목분교,2002,무주,중,매각,무주군 적상면 포내리 1030,23,0.30819672131147546
jeonbook,무주초 가옥분교,1992,무주,초,매각,무주군 무주읍 가옥 419,33,0.5377049180327867
jeonbook,무주초 대차분교,1993,무주,초,매각,무주군 무주읍 대차 1476-1,32,0.524590163934426
jeonbook,무주초 장백분교,1989,무주,초,매각,무주군 무주읍 장백 637-2,36,0.5770491803278689
jeonbook,문덕초,1995,남원,초,매각,남원시 대강면 옥택 430-1,30,0.4983606557377048
jeonbook,문덕초 문창분교,1991,남원,초,매각,남원시 대강면 수흥 192-2,34,0.5508196721311475
jeonbook,문정초 장천분교,1995,전주,초,매각,전주시 완산구 평화 3가 259-12,30,0.4983606557377048
jeonbook,반송초,1995,진안,초,매각,진안군 백운면 반송리 353,30,0.4983606557377048
jeonbook,반송초 신암분교,1993,진안,초,매각,진안군 백운면 신암리 76-2,32,0.524590163934426
jeonbook,백련초,2024,부안,초,자체활용,부안군 하서면 백련리 555-3,1,0.2163934426229508
jeonbook,백산초 신죽분교,1994,부안,초,매각,부안군 백산면 신평리 153-3,31,0.5114754098360655
jeonbook,번암초 국포분교,1993,장수,초,매각,장수군 번암면 국포 161,32,0.524590163934426
jeonbook,번암초 사암분교,1993,장수,초,매각,장수군 번암면 사암 229,32,0.524590163934426
jeonbook,벽제초,2000,김제,초,매각,김제시 부량면 용성리 226-24,25,0.4327868852459018
jeonbook,변산초 변산동분교,1999,부안,초,매각,부안군 변산면 대항리 110-7,26,0.4459016393442625
jeonbook,변산초 중계분교,1994,부안,초,매각,부안군 변산면 중계리 68,31,0.5114754098360655
jeonbook,보림초,2002,정읍,초,매각,정읍시 태인면 매계리376-1,23,0.4065573770491805
jeonbook,보림초 부림분교,1995,부안,초,매각,부안군 보안면 상림리 488-1,30,0.4983606557377048
jeonbook,보안초,2010,부안,초,대부,부안군 보안면 하입석리 573-2,15,0.4983606557377048
jeonbook,보절초 성북분교,1995,남원,초,매각,남원시 보절면 사촌 684-1,30,0.4983606557377048
jeonbook,봉남초 대성분교,1994,김제,초,매각,김제시 봉남면 대송리 157,31,0.5114754098360655
jeonbook,봉대초,1999,남원,초,매각,남원시 아영면 인풍 201,26,0.4459016393442625
jeonbook,봉암초 선운분교,1998,고창,초,매각,고창군 부안면 선운리 231,27,0.4590163934426231
jeonbook,봉암초 죽도분교,1994,고창,초,매각,고창군 부안면 봉암리 575,31,0.5114754098360655
jeonbook,봉천초,1998,임실,초,매각,임실군 오수면 봉천리 172,27,0.4590163934426231
jeonbook,부귀초 봉암분교,1995,진안,초,매각,진안군 부귀면 봉암리 262,30,0.4983606557377048
jeonbook,부귀초 수항분교,1999,진안,초,매각,진안군 부귀면 황금리 412,26,0.4459016393442625
jeonbook,부남초 대유분교,1992,무주,초,매각,무주군 부남면 대유 64,33,0.5377049180327867
jeonbook,부남초 부창분교,1992,무주,초,매각,무주군 부남면 고창 224,33,0.5377049180327867
jeonbook,부안초 동남분교,1993,고창,초,매각,고창군 부안면 사창리 산 11-2,32,0.524590163934426
jeonbook,부안초 수강분교,1994,고창,초,매각,고창군 부안면 수동리 344,31,0.5114754098360655
jeonbook,부용중,1988,김제,중,매각,김제시 백구면 월봉리 60,37,0.4918032786885246
jeonbook,부장초,1992,무주,초,매각,무주군 부남면 장안 216-1,33,0.5377049180327867
jeonbook,부절초,1996,남원,초,매각,남원시 산동면 부절 1545,29,0.4852459016393441
jeonbook,비안도초 두리도분교,1991,군산,초,매각,군산시 옥도면 장자도리 63,34,0.5508196721311475
jeonbook,비안도초등학교,2021,군산,초,미활용,군산시 옥도면 비안도리 259,4,0.501639344262295
jeonbook,사곡초,1999,임실,초,매각,임실군 덕치면 사곡리 401,26,0.4459016393442625
jeonbook,사곡초 천담분교,1992,임실,초,매각,임실군 덕치면 천담리 89-3,33,0.5377049180327867
jeonbook,사매초 대정분교,1993,남원,초,매각,남원시 사매면 대율리 296,32,0.524590163934426
jeonbook,산내초 덕동분교,1993,남원,초,매각,남원시 산내면 덕동 21,32,0.524590163934426
jeonbook,산동초 대상분교,1993,남원,초,매각,남원시 산동면 대상 890,32,0.524590163934426
jeonbook,산외초 종산분교,1999,정읍,초,매각,정읍시 산외면 종산리 457-1,26,0.4459016393442625
jeonbook,삼계초 삼계동분교,1997,임실,초,매각,임실군 삼계면 오지리 55,28,0.47213114754098384
jeonbook,삼계초 세심분교,1993,임실,초,매각,임실군 삼계면 세심리 186,32,0.524590163934426
jeonbook,삼광초,2001,고창,초,매각,고창군 상하면 용대리 269-1,24,0.4196721311475411
jeonbook,삼기초,2003,완주,초,매각,완주군 고산면 삼기리 463-2,22,0.3934426229508198
jeonbook,삼례여중,2020,완주,중,자체활용,완주군 삼례읍 삼례리 202-7,5,0.17049180327868851
jeonbook,삼방초,2008,무주,초,자체활용,무주군 적상면 삼유리 572,17,0.42622950819672145
jeonbook,삼방초 이동분교,1991,무주,초,매각,무주군 적상면 방이 295,34,0.5508196721311475
jeonbook,상관초 마치분교,1990,완주,초,매각,완주군 상관면 마치리 197,35,0.5639344262295082
jeonbook,상관초의암분교,1993,완주,초,매각,완주군 상관면 의암리 485-1,32,0.524590163934426
jeonbook,상서초 청림분교,1993,부안,초,매각,부안군 상서면 청림리 523-3,32,0.524590163934426
jeonbook,상전초,1999,진안,초,매각,진안군 상전면 수동리 968,26,0.4459016393442625
jeonbook,상평초,2008,군산,초,매각,군산시 옥구읍 상평리 471,17,0.3278688524590164
jeonbook,서왕초,1997,군산,초,매각,군산시 나포면 서포 449,28,0.47213114754098384
jeonbook,서지말초,2000,정읍,초,매각,정읍시 신태인읍 신태인66-2,25,0.4327868852459018
jeonbook,서흥중 오식도분교,1995,군산,중,매각,군산시 오식도 239,30,0.3999999999999999
jeonbook,석곡초,2007,고창,초,매각,고창군 아산면 남산리 621,18,0.34098360655737714
jeonbook,석교초,1994,김제,초,자체활용,김제시 백산면 석교리 1-2,31,0.6098360655737706
jeonbook,석남초,2008,고창,초,매각,고창군 상하면 석남리 688,17,0.3278688524590164
jeonbook,선거초 청운분교,1983,임실,초,매각,임실군 운암면 청운리 199,42,0.6557377049180327
jeonbook,선연초,2012,군산,초,매각,군산시 옥서면 선연리 1459-2,13,0.2754098360655738
jeonbook,선유도초 고군산분교,1991,군산,초,매각,군산시 옥도면 장자도 47,34,0.5508196721311475
jeonbook,선유도초 관리도분교,1991,군산,초,매각,군산시 옥도면 관리도 산 39,34,0.5508196721311475
jeonbook,선유도초 말도분교,1991,군산,초,매각,군산시 옥도면 말도 산 55,34,0.5508196721311475
jeonbook,선유도초 명도분교장,1992,군산,초,미활용,군산시 옥도면 말도리 73-3,33,0.8819672131147543
jeonbook,선유도초 방축분교장,1992,군산,초,미활용,군산시 옥도면 말도리 125-5,33,0.8819672131147543
jeonbook,설천초 대미분교,1992,무주,초,매각,무주군 설천면 대불 700,33,0.5377049180327867
jeonbook,설천초 두길분교,1993,무주,초,매각,무주군 설천면 두길 658,32,0.524590163934426
jeonbook,설천초 청량분교,1993,무주,초,매각,무주군 설천면 청량 1074,32,0.524590163934426
jeonbook,성계초,1992,장수,초,매각,장수군 산서면 쌍계 447,33,0.5377049180327867
jeonbook,성남초,1999,임실,초,매각,임실군 성수면 월평리 355,26,0.4459016393442625
jeonbook,성남초,2011,익산,초,자체활용,익산시 망성면 내촌리 92,14,0.3868852459016394
jeonbook,성내북초,1998,고창,초,매각,고창군 성내면 신성리 5,27,0.4590163934426231
jeonbook,성당초 남성분교,1999,익산,초,매각,익산시 성당면 와초리 154-4,26,0.4459016393442625
jeonbook,성덕초 남포분교,1999,김제,초,매각,김제시 성덕면 남포리 260-1,26,0.4459016393442625
jeonbook,성동초,1993,순창,초,자체활용,순창군 동계면 이동리 11,32,0.6229508196721311
jeonbook,성동초,2002,김제,초,매각,김제시 성덕면 묘라리 99-1,23,0.4065573770491805
jeonbook,성수초 왕방분교,1992,임실,초,매각,임실군 성수면 왕방리 517,33,0.5377049180327867
jeonbook,송광초 동광분교,1994,완주,초,매각,완주군 동상면 수만리 490-5,31,0.5114754098360655
jeonbook,송북초,1995,남원,초,자체활용,남원시 송동면 장국리 631,30,0.5967213114754099
jeonbook,수남초 수분분교,1995,장수,초,매각,장수군 장수읍 수분 588,30,0.4983606557377048
jeonbook,수당초,1990,부안,초,자체활용,부안군 줄포면  우포리 138,35,0.6622950819672132
jeonbook,수동초,1993,순창,초,매각,순창군 유등면 유촌리 53-1,32,0.524590163934426
jeonbook,수산초,2000,군산,초,매각,군산시 옥구읍 수산리 195-5,25,0.4327868852459018
jeonbook,수지남초,1993,남원,초,매각,남원시 수지면 초리 123,32,0.524590163934426
jeonbook,수지초 고평분교,1991,남원,초,매각,남원시 수지면 고평 752,34,0.5508196721311475
jeonbook,순창여고,1993,순창,고,매각,순창군 순창읍 남계리 248,32,0.3278688524590164
jeonbook,시산초 방산분교,1995,순창,초,매각,순창군 쌍치면 종곡리 54-1,30,0.4983606557377048
jeonbook,시산초 학선분교,1992,순창,초,매각,순창군 쌍치면 학선리 360,33,0.5377049180327867
jeonbook,신남초,1999,익산,초,매각,익산시 함라면 다망리 924,26,0.4459016393442625
jeonbook,신덕초 조월분교,1993,임실,초,매각,임실군 신덕면 조월리 430,32,0.524590163934426
jeonbook,신시도초야미도분교,2024,군산,초,자체활용,군산시 옥도면 야미도리 18,1,0.2163934426229508
jeonbook,신왕초,2006,고창,초,매각,고창군 공음면 신대리 8,19,0.35409836065573774
jeonbook,신정초,1991,임실,초,매각,임실군 임실읍 이인리 92,34,0.5508196721311475
jeonbook,신태인중앙초,2000,정읍,초,매각,정읍시 신태인읍 양괴리 465,25,0.4327868852459018
jeonbook,신평중,2000,임실,중,매각,임실군 신평면 호암리 1132,25,0.3344262295081968
jeonbook,아산초 삼인분교,2003,고창,초,자체활용,고창군 아산면 삼인리 81,22,0.4918032786885246
jeonbook,안천초 백화분교,1994,진안,초,자체활용,진안군 안천면 백화리 875-1,31,0.6098360655737706
jeonbook,안천초 삼락분교,1992,진안,초,매각,진안군 안천면 삼락리 1013-1,33,0.5377049180327867
jeonbook,안천초 승금분교,1985,진안,초,매각,진안군 안천면 삼락리 1515-1,40,0.6295081967213115
jeonbook,어청도초,2024,군산,초,자체활용,군산시 옥도면 어청도리 86,1,0.2163934426229508
jeonbook,어청도초 연도분교,2003,군산,초,미활용,군산시 옥도면 연도리 37,22,0.7377049180327869
jeonbook,여산남초,2009,익산,초,자체활용,익산시 망성면 원수리 465-4,16,0.41311475409836085
jeonbook,여산서초,2009,익산,초,자체활용,익산시 여산면 두여리 1184-2,16,0.41311475409836085
jeonbook,연장초,2009,진안,초,매각,진안군 진안읍 연장리 998,16,0.3147540983606558
jeonbook,연평초 연화분교,1989,장수,초,매각,장수군 천천면 연평 1578,36,0.5770491803278689
jeonbook,예지초,2000,고창,초,매각,고창군 고수면 인성리 산84,25,0.4327868852459018
jeonbook,오궁초,1995,임실,초,자체활용,임실군 신덕면 지장리 45,30,0.5967213114754099
jeonbook,오봉초,2007,정읍,초,매각,정읍시 태인면 궁사리 22,18,0.34098360655737714
jeonbook,오산초,1999,순창,초,매각,순창군 풍산면 대가리 725,26,0.4459016393442625
jeonbook,오수서초,1997,임실,초,매각,임실군 오수면 오산리 221,28,0.47213114754098384
jeonbook,오식도초 비응도분교,1994,군산,초,매각,군산시 비응도 37-48,31,0.5114754098360655
jeonbook,옹동초 산성분교,1997,정읍,초,매각,정읍시 옹동면 산성 208,28,0.47213114754098384
jeonbook,옹동초 용호분교,1994,정읍,초,매각,정읍시 옹동면 용호 220,31,0.5114754098360655
jeonbook,외궁초 성신분교,2002,진안,초,매각,진안군 성수면 구신리 623,23,0.4065573770491805
jeonbook,용강초,2002,고창,초,매각,고창군 상하면 용정리 31,23,0.4065573770491805
jeonbook,용곽초,2010,정읍,초,자체활용,정읍시 감곡면 용곽리 256,15,0.40000000000000013
jeonbook,용교초,1994,고창,초,매각,고창군 성내면 용교리 76-1,31,0.5114754098360655
jeonbook,용담초,1998,진안,초,매각,진안군 용담면 옥거리 141,27,0.4590163934426231
jeonbook,용암초,2001,김제,초,매각,김제시 용지면 용암리 79,24,0.4196721311475411
jeonbook,용평초,1998,진안,초,매각,진안군 상전면 용평리 386,27,0.4590163934426231
jeonbook,용포초,1995,무주,초,매각,무주군 무주읍 용포 485,30,0.4983606557377048
jeonbook,용화초,2003,군산,초,매각,군산시 회현면 원우리 301,22,0.3934426229508198
jeonbook,운남초,1999,남원,초,매각,남원시 운봉읍 행정리 13,26,0.4459016393442625
jeonbook,운봉초 고남분교,1999,남원,초,매각,남원시 운봉읍 권포리 1005,26,0.4459016393442625
jeonbook,운성초,1994,남원,초,매각,남원시 운봉읍 매요리 335,31,0.5114754098360655
jeonbook,운암초 용운분교,1994,임실,초,매각,임실군 운암면 용운리 549,31,0.5114754098360655
jeonbook,운용초,2003,정읍,초,매각,정읍시 고부면 강고리 875,22,0.3934426229508198
jeonbook,운주초 고당분교,1993,완주,초,매각,완주군 운주면 고당리 173,32,0.524590163934426
jeonbook,운주초 금당분교,1999,완주,초,매각,완주군 운주면 금당리 479,26,0.4459016393442625
jeonbook,운주초 산북분교,1996,완주,초,매각,완주군 운주면 산북리 348-1,29,0.4852459016393441
jeonbook,운천초,2004,남원,초,매각,남원시 운봉읍 주촌리 595-33,21,0.38032786885245917
jeonbook,운호초,2002,부안,초,매각,부안군 진서면 운호리 77-1,23,0.4065573770491805
jeonbook,운호초 마동분교,1989,부안,초,매각,부안군 진서면 운호리 370-5,36,0.5770491803278689
jeonbook,웅북초,2004,익산,초,자체활용,익산시 웅포면 제성리 557-1,21,0.47868852459016387
jeonbook,원산초,1994,임실,초,매각,임실군 지사면 원산리 298-1,31,0.5114754098360655
jeonbook,원천초 주천남분교,1993,남원,초,매각,남원시 주천면 주천 732-2,32,0.524590163934426
jeonbook,원촌초,2010,장수,초,자체활용,장수군 계북면 장무로 1326,15,0.40000000000000013
jeonbook,원촌초 주촌분교,1992,남원,초,자체활용,남원시 주천면 송치리 418,33,0.6360655737704918
jeonbook,월곡초,2003,장수,초,매각,장수군 천천면 월곡리 524,22,0.3934426229508198
jeonbook,월곡초 와룡분교,1991,장수,초,매각,장수군 천천면 와룡 101-1,34,0.5508196721311475
jeonbook,월산초,1997,김제,초,매각,김제시 월봉동 249-2,28,0.47213114754098384
jeonbook,월정초,2000,순창,초,매각,순창군 구림면 화암리 1086,25,0.4327868852459018
jeonbook,월포초,1994,진안,초,매각,진안군 상전면 월포리 795-1,31,0.5114754098360655
jeonbook,위도초 거륜분교,1992,부안,초,미활용,부안군 위도면 거륜리 산2-1,33,0.8819672131147543
jeonbook,위도초 대리분교,1998,부안,초,매각,부안군 위도면 대리 256,27,0.4590163934426231
jeonbook,위도초 상왕분교,1992,부안,초,미활용,부안군 위도면 상왕등리 산143,33,0.8819672131147543
jeonbook,위도초 파장분교,1992,부안,초,매각,부안군 위도면 진리 산 1-43,33,0.5377049180327867
jeonbook,위도초 하왕분교,1992,부안,초,미활용,부안군 위도면 하왕등리 산71,33,0.8819672131147543
jeonbook,위도초식도분교,2024,부안,초,자체활용,부안군 위도면 식도리 산284,1,0.2163934426229508
jeonbook,유천초,1999,부안,초,매각,부안군 부안읍 유천리 798-4,26,0.4459016393442625
jeonbook,율북초,1994,순창,초,매각,순창군 구림면 율북리 290,31,0.5114754098360655
jeonbook,의복초,2000,부안,초,매각,부안군 계화면 의복리 460,25,0.4327868852459018
jeonbook,이평서초,2001,정읍,초,매각,정읍시 이평면 창동리 290-1,24,0.4196721311475411
jeonbook,이평서초 청량분교,1995,정읍,초,매각,정읍시 이평면 청량 164-2,30,0.4983606557377048
jeonbook,이평초 이평남분교,1991,정읍,초,매각,정읍시 이평면 평령 185,34,0.5508196721311475
jeonbook,이평초 이평북분교,1992,정읍,초,매각,정읍식 이평면 두전 512-1,33,0.5377049180327867
jeonbook,익성초,1991,익산,초,매각,익산시 금마면 신용 353,34,0.5508196721311475
jeonbook,인계초 용마분교,1993,순창,초,매각,순창군 인계면 마흘리 494,32,0.524590163934426
jeonbook,인월초 지산분교,1995,남원,초,매각,남원시 인월면 건지 353-7,30,0.4983606557377048
jeonbook,인화초,1999,남원,초,매각,남원시 사매면 인화리 30,26,0.4459016393442625
jeonbook,일대초,2000,남원,초,매각,남원시 아영면 일대 174,25,0.4327868852459018
jeonbook,임실서초,1996,임실,초,자체활용,임실군 임실읍 신안리 325,29,0.5836065573770491
jeonbook,임실초 임실남분교,1994,임실,초,매각,임실군 임실읍 대곡리 143,31,0.5114754098360655
jeonbook,임실초 학암분교,1999,임실,초,매각,임실군 운암면 학암리 872,26,0.4459016393442625
jeonbook,장계남초,2001,장수,초,매각,장수군 계남면 호덕리 544,24,0.4196721311475411
jeonbook,장계초 주촌분교,1994,장수,초,매각,장수군 장계면 대곡 508-2,31,0.5114754098360655
jeonbook,장금초 종성분교,1995,정읍,초,매각,정읍시 산내면 종성 1201,30,0.4983606557377048
jeonbook,장수초 덕산분교,1992,장수,초,매각,장수군 장수읍 덕산 616,33,0.5377049180327867
jeonbook,장안초,1999,장수,초,매각,장수군 계남면 궁양리 131,26,0.4459016393442625
jeonbook,적상초 마산분교,1991,무주,초,매각,무주군 적상면 마산 445-6,34,0.5508196721311475
jeonbook,전도분교,1991,무주,초,매각,무주군 무주읍 내도리 1935-2,34,0.5508196721311475
jeonbook,전주도강초,1999,전주,초,자체활용,전주시 덕진구 강흥동 124-2,26,0.5442622950819672
jeonbook,정읍신풍초,2000,정읍,초,매각,정읍시 영원면 풍월리 686,25,0.4327868852459018
jeonbook,정천중,1999,진안,중,매각,진안군 정천면 갈용리 395-1,26,0.3475409836065575
jeonbook,정천초,1998,진안,초,매각,진안군 정천면 갈용리 380,27,0.4590163934426231
jeonbook,조림초 학동분교,1990,진안,초,매각,진안군 정천면 봉학리 983,35,0.5639344262295082
jeonbook,종정초 수월분교,2007,김제,초,매각,김제시 백산면 수록리 77-5,18,0.34098360655737714
jeonbook,좌산초,1999,진안,초,매각,진안군 성수면 좌산리 877,26,0.4459016393442625
jeonbook,좌포초,2003,진안,초,매각,진안군 성수면 좌포리 566,22,0.3934426229508198
jeonbook,좌포초 만덕분교,1991,진안,초,매각,진안군 성수면 만덕리 155-1,34,0.5508196721311475
jeonbook,주산중,2024,부안,중,자체활용,부안군 주산면 갈촌리 357-11,1,0.11803278688524588
jeonbook,주산초,1994,고창,초,매각,고창군 심원면 주산리 758,31,0.5114754098360655
jeonbook,주산초 덕림분교,1999,부안,초,대부,부안군 주산면 덕림리 487-30,26,0.6426229508196722
jeonbook,주산초 석계분교,1998,부안,초,자체활용,부안군 주산면  백석리 579-7,27,0.5573770491803277
jeonbook,주천상고,2001,진안,고,자체활용,진안군 주천면 주양리 75,24,0.32131147540983607
jeonbook,주천초 만선분교,1989,무주,초,매각,무주군 설천면 심곡 산43-2,36,0.5770491803278689
jeonbook,주천초 선봉분교,1992,진안,초,매각,진안군 주천면 선봉리 540-1,33,0.5377049180327867
jeonbook,주천초 용두분교,1992,진안,초,매각,진안군 주천면 용두리 61-1,33,0.5377049180327867
jeonbook,주평초,1999,진안,초,매각,진안군 상전면 주평리 1240,26,0.4459016393442625
jeonbook,죽동초,1993,남원,초,매각,남원시 대산면 대곡 456-2,32,0.524590163934426
jeonbook,죽산남초,1993,김제,초,매각,김제시 죽산면 연포리 34-6,32,0.524590163934426
jeonbook,줄포초 대동분교,1995,부안,초,매각,부안군 줄포면 대동리 1-1,30,0.4983606557377048
jeonbook,중앙초 운선분교,1991,진안,초,매각,진안군 진안읍 운산리 97-1,34,0.5508196721311475
jeonbook,증산초,1993,무주,초,매각,무주군 무풍면 증산리 541,32,0.524590163934426
jeonbook,증석초,1992,군산,초,매각,군산시 회현면 증석 58-8,33,0.5377049180327867
jeonbook,진도초,1993,무주,초,매각,무주군 안성면 진도 865,32,0.524590163934426
jeonbook,진안남초,1992,진안,초,매각,진안군 진안읍 반월리 567,33,0.5377049180327867
jeonbook,진안동초 가막분교,1998,진안,초,매각,진안군 진안읍 가막리 500,27,0.4590163934426231
jeonbook,진안서초,1998,진안,초,매각,진안군 진안읍 가림리 1090,27,0.4590163934426231
jeonbook,천천초 연평분교,1999,장수,초,매각,장수군 천천면 연평리 333,26,0.4459016393442625
jeonbook,청웅초 선거분교,1993,임실,초,매각,임실군 운암면 선거리 628,32,0.524590163934426
jeonbook,청웅초 옥석분교,1989,임실,초,매각,임실군 청웅면 옥선리 532,36,0.5770491803278689
jeonbook,청하북초,1999,김제,초,매각,김제시 청하면 동지산리 795,26,0.4459016393442625
jeonbook,춘포중,1994,익산,중,자체활용,익산시 춘포면 오산리 269-1,31,0.5114754098360655
jeonbook,춘포초 인수분교,1994,익산,초,매각,익산시 춘포면 인수 294,31,0.5114754098360655
jeonbook,팔덕초 덕진분교,1993,순창,초,매각,순창군 팔덕면 덕천리 511,32,0.524590163934426
jeonbook,평장초,1992,진안,초,자체활용,진안군 백운면 평장리 94,33,0.6360655737704918
jeonbook,풍남중 중인분교,1989,전주,중,자체활용,전주시 완산구 중인리 676-1,36,0.5770491803278689
jeonbook,풍산남초,1992,순창,초,매각,순창군 풍산면 삼촌리 59-2,33,0.5377049180327867
jeonbook,하남초,1993,고창,초,매각,고창군 흥덕면 하남리 259,32,0.524590163934426
